D0307 08:48:53.028847422   25575 ev_posix.cc:172]            Using polling engine: epollex
I0307 08:48:53.072895857   25575 ev_posix.cc:377]            (polling-api) pollset_set_add_pollset_set(0x2082750, 0x2084290)
I0307 08:48:53.072930748   25575 ev_epollex_linux.cc:1488]   PSS: merge (0x2082750, 0x2084290)
I0307 08:48:53.072987099   25575 ev_epollex_linux.cc:1522]   PSS: parent 0x2082750 to 0x2084290
I0307 08:48:53.073055631   25575 client_channel.cc:1391]     chand=0x20874a0: Updating child policy 0x208dfa0
I0307 08:48:53.073112313   25575 child_policy_handler.cc:218] [child_policy_handler 0x208dfa0] creating new child policy pick_first
I0307 08:48:53.073155964   25575 ref_counted.h:86]           LoadBalancingPolicy:0x208dfa8 /public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/lb_policy/child_policy_handler.cc:265 ref 1 -> 2 Helper
I0307 08:48:53.073227206   25575 ev_posix.cc:352]            (polling-api) pollset_set_create(0x208e2d0)
I0307 08:48:53.073278307   25575 pick_first.cc:142]          Pick First 0x208e410 created.
I0307 08:48:53.073318808   25575 child_policy_handler.cc:279] [child_policy_handler 0x208dfa0] created new LB policy "pick_first" (0x208e410)
I0307 08:48:53.073370680   25575 ev_posix.cc:377]            (polling-api) pollset_set_add_pollset_set(0x208e2d0, 0x2082750)
I0307 08:48:53.073407681   25575 ev_epollex_linux.cc:1488]   PSS: merge (0x208e2d0, 0x2082750)
I0307 08:48:53.073452522   25575 ev_epollex_linux.cc:1522]   PSS: parent 0x208e2d0 to 0x2084290
I0307 08:48:53.073505664   25575 child_policy_handler.cc:237] [child_policy_handler 0x208dfa0] updating child policy 0x208e410
I0307 08:48:53.073566445   25575 pick_first.cc:265]          Pick First 0x208e410 received update with 1 addresses
I0307 08:48:53.073639568   25575 subchannel_list.h:366]      [pick_first 0x208e410] Creating subchannel list 0x208e890 for 1 subchannels
I0307 08:48:53.073765481   25575 ref_counted.h:75]           SubchannelPoolInterface:0x207c788 ref 2 -> 3
I0307 08:48:53.073883064   25575 ref_counted.h:75]           SubchannelPoolInterface:0x207c788 ref 3 -> 4
I0307 08:48:53.073925826   25575 ref_counted.h:86]           security_connector_refcount:0x208e628 /public/home/lifei/xinzk/source/grpc/src/core/lib/security/security_connector/security_connector.cc:87 ref 1 -> 2 connector_arg_copy
I0307 08:48:53.073978507   25575 ref_counted.h:182]          security_connector_refcount:0x208e628 /public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/client/chttp2_connector.cc:340 unref 2 -> 1 lb_channel_create
I0307 08:48:53.074087070   25575 ref_counted.h:86]           security_connector_refcount:0x208e628 /public/home/lifei/xinzk/source/grpc/src/core/lib/security/security_connector/security_connector.cc:87 ref 1 -> 2 connector_arg_copy
I0307 08:48:53.074127891   25575 ref_counted.h:75]           SubchannelPoolInterface:0x207c788 ref 4 -> 5
I0307 08:48:53.074238384   25575 ev_posix.cc:352]            (polling-api) pollset_set_create(0x208e5c0)
I0307 08:48:53.074321957   25575 ref_counted.h:75]           SubchannelPoolInterface:0x207c788 ref 5 -> 6
I0307 08:48:53.074365168   25575 ref_counted.h:86]           security_connector_refcount:0x208e628 /public/home/lifei/xinzk/source/grpc/src/core/lib/security/security_connector/security_connector.cc:87 ref 2 -> 3 connector_arg_copy
I0307 08:48:53.074482221   25575 dual_ref_counted.h:261]     Subchannel:0x208f400 ref 1 -> 2; (weak_refs=0)
I0307 08:48:53.074568074   25575 ref_counted.h:86]           security_connector_refcount:0x208e628 /public/home/lifei/xinzk/source/grpc/src/core/lib/security/security_connector/security_connector.cc:87 ref 3 -> 4 connector_arg_copy
I0307 08:48:53.074609065   25575 ref_counted.h:75]           SubchannelPoolInterface:0x207c788 ref 6 -> 7
I0307 08:48:53.074663016   25575 ref_counted.h:75]           SubchannelPoolInterface:0x207c788 ref 7 -> 8
I0307 08:48:53.074705038   25575 dual_ref_counted.h:74]      Subchannel:0x208f400 unref 2 -> 1, weak_ref 0 -> 1
I0307 08:48:53.074740159   25575 dual_ref_counted.h:176]     Subchannel:0x208f400 weak_unref 1 -> 0 (refs=1)
I0307 08:48:53.074776960   25575 ref_counted.h:165]          SubchannelPoolInterface:0x207c788 unref 8 -> 7
I0307 08:48:53.074813071   25575 ref_counted.h:182]          security_connector_refcount:0x208e628 /public/home/lifei/xinzk/source/grpc/src/core/lib/security/security_connector/security_connector.cc:80 unref 4 -> 3 connector_arg_destroy
I0307 08:48:53.074863302   25575 ref_counted.h:165]          SubchannelPoolInterface:0x207c788 unref 7 -> 6
I0307 08:48:53.074918254   25575 client_channel.cc:452]      chand=0x20874a0: creating subchannel wrapper 0x2084460 for subchannel 0x208f400
D0307 08:48:53.074955435   25575 transport.h:158]            CLIENT_CHANNEL 0x2087420:0x20873a0 REF SubchannelWrapper
I0307 08:48:53.074990266   25575 ref_counted.h:115]          stream_refcount:0x2087420 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:161 ref 4 -> 5 SubchannelWrapper
I0307 08:48:53.075336995   25575 subchannel_list.h:386]      [pick_first 0x208e410] subchannel list 0x208e890 index 0: Created subchannel 0x2084460 for address 127.0.0.1:50051 args={}
I0307 08:48:53.075391677   25575 ref_counted.h:86]           LoadBalancingPolicy:0x208e418 /public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/lb_policy/pick_first/pick_first.cc:92 ref 1 -> 2 subchannel_list
I0307 08:48:53.075440088   25575 subchannel_list.h:313]      [pick_first 0x208e410] subchannel list 0x208e890 index 0 of 1 (subchannel 0x2084460): starting watch (from IDLE)
I0307 08:48:53.075485930   25575 ref_counted.h:86]           SubchannelList:0x208e898 /public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/lb_policy/subchannel_list.h:322 ref 1 -> 2 Watcher
I0307 08:48:53.075615043   25575 ref_counted.h:86]           SubchannelWrapper:0x2084468 /public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc:506 ref 1 -> 2 WatcherWrapper
I0307 08:48:53.075698696   25575 ev_posix.cc:377]            (polling-api) pollset_set_add_pollset_set(0x208e5c0, 0x208e2d0)
I0307 08:48:53.075751997   25575 ev_epollex_linux.cc:1488]   PSS: merge (0x208e5c0, 0x208e2d0)
I0307 08:48:53.075797418   25575 ev_epollex_linux.cc:1522]   PSS: parent 0x208e5c0 to 0x2084290
I0307 08:48:53.075895411   25575 dual_ref_counted.h:310]     Subchannel:0x208f400 /public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/subchannel.cc:876 weak_ref 0 -> 1 (refs=1) connecting
I0307 08:48:53.076034275   25575 socket_utils_common_posix.cc:429] Disabling AF_INET6 sockets because ::1 is not available.
I0307 08:48:53.076173249   25575 ev_posix.cc:253]            (polling-api) fd_create(9, tcp-client:ipv4:127.0.0.1:50051, 1)
I0307 08:48:53.076218510   25575 ev_posix.cc:254]            (fd-trace) fd_create(9, tcp-client:ipv4:127.0.0.1:50051, 1)
D0307 08:48:53.076311913   25575 ev_epollex_linux.cc:175]    FD 9 0x2090a70 create tcp-client:ipv4:127.0.0.1:50051 fd=9
I0307 08:48:53.076357064   25575 ev_posix.cc:394]            (polling-api) pollset_set_add_fd(0x208e5c0, 9)
I0307 08:48:53.076391545   25575 ev_epollex_linux.cc:1353]   PSS:0x208e5c0: add fd 0x2090a70 (9)
I0307 08:48:53.076427066   25575 ev_epollex_linux.cc:616]    add fd 0x2090a70 (9) to pollable 0x207fcd0
I0307 08:48:53.076472248   25575 ev_epollex_linux.cc:616]    add fd 0x2090a70 (9) to pollable 0x208cab0
D0307 08:48:53.076513279   25575 ev_epollex_linux.cc:352]    FD 9 0x2090a70   ref 2 1 -> 3 [pollset_set; /public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/ev_epollex_linux.cc:1367]
I0307 08:48:53.076563400   25575 ref_counted.h:75]           SubchannelPoolInterface:0x207c788 ref 6 -> 7
I0307 08:48:53.076602381   25575 ref_counted.h:86]           security_connector_refcount:0x208e628 /public/home/lifei/xinzk/source/grpc/src/core/lib/security/security_connector/security_connector.cc:87 ref 3 -> 4 connector_arg_copy
I0307 08:48:53.076636612   25575 tcp_client_posix.cc:313]    CLIENT_CONNECT: ipv4:127.0.0.1:50051: asynchronously connecting fd 0x2090a70
I0307 08:48:53.076677903   25575 timer_generic.cc:344]       TIMER 0x2090c30: SET 21762 now 1762 call 0x2090c70[0x2b41a3cfcafd]
I0307 08:48:53.076729665   25575 timer_generic.cc:382]         .. add to shard 1 with queue_deadline_cap=2734 => is_first_timer=false
D0307 08:48:53.076773496   25575 lockfree_event.cc:103]      LockfreeEvent::NotifyOn: 0x2090ab8 curr=0 closure=0x2090cc0
I0307 08:48:53.076827238   25575 client_channel.cc:1472]     chand=0x20874a0: switching to ConfigSelector (nil)
I0307 08:48:53.076915880   25575 channel_stack.cc:110]       CHANNEL_STACK: init DynamicFilters
I0307 08:48:53.076968042   25575 channel_stack.cc:112]       CHANNEL_STACK:   filter retry_filter
I0307 08:48:53.077040684   25575 connectivity_state.cc:182]  ConnectivityStateTracker client_channel[0x2087550]: get current state: CONNECTING
I0307 08:48:53.077083405   25575 client_channel.cc:2204]     chand=0x20874a0 calld=0x208be10: applying service config to call
I0307 08:48:53.077149707   25575 client_channel.cc:2175]     chand=0x20874a0 calld=0x208be10: removing from resolver queued picks list
I0307 08:48:53.077189058   25575 ev_posix.cc:371]            (polling-api) pollset_set_del_pollset(0x2084290, 0x2082700)
I0307 08:48:53.077221819   25575 ev_epollex_linux.cc:1398]   PSS:0x2084290: del pollset 0x2082700
I0307 08:48:53.077257920   25575 ev_epollex_linux.cc:660]    PS:0x2082700 (pollable:0x208cab0) maybe_finish_shutdown sc=(nil) (target:!NULL) rw=(nil) (target:NULL) cpsc=0 (target:0)
I0307 08:48:53.077343922   25575 ref_counted.h:182]          Resolver:0x208cfe8 /public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/resolver/dns/c_ares/dns_resolver_ares.cc:410 unref 2 -> 1 dns-resolving
I0307 08:48:53.077387643   25575 work_serializer.cc:158]     WorkSerializer::DrainQueueOwned() 0x207a360
D0307 08:48:53.077422134   25575 exec_ctx.cc:54]             closure 0x208d088 finished
D0307 08:48:53.077456025   25575 exec_ctx.cc:34]             running closure 0x208ec88: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/subchannel.cc:371]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/subchannel.cc:362]
I0307 08:48:53.077504117   25575 client_channel.cc:577]      chand=0x20874a0: connectivity change for subchannel wrapper 0x2084460 subchannel 0x208f400; hopping into work_serializer
I0307 08:48:53.077555318   25575 work_serializer.cc:78]      WorkSerializer::Run() 0x207a360 Scheduling callback [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc:589]
I0307 08:48:53.077590269   25575 work_serializer.cc:90]        Executing immediately
I0307 08:48:53.077631000   25575 client_channel.cc:612]      chand=0x20874a0: processing connectivity change in work serializer for subchannel wrapper 0x2084460 subchannel 0x208f400 watcher=0x20845d0
I0307 08:48:53.077693622   25575 subchannel_list.h:246]      [pick_first 0x208e410] subchannel list 0x208e890 index 0 of 1 (subchannel 0x2084460): connectivity changed: state=CONNECTING, shutting_down=0, pending_watcher=0x20845d0
I0307 08:48:53.077735983   25575 ref_counted.h:86]           LoadBalancingPolicy:0x208e418 /public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/lb_policy/pick_first/pick_first.cc:440 ref 2 -> 3 QueuePicker
I0307 08:48:53.077790435   25575 client_channel.cc:941]      chand=0x20874a0: update: state=CONNECTING status=(OK) picker=0x20911e0
I0307 08:48:53.077847006   25575 work_serializer.cc:158]     WorkSerializer::DrainQueueOwned() 0x207a360
D0307 08:48:53.077890248   25575 exec_ctx.cc:54]             closure 0x208ec88 finished
D0307 08:48:53.077925479   25575 exec_ctx.cc:34]             running closure 0x208bed8: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc:2291]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc:2292]
I0307 08:48:53.077972180   25575 client_channel.cc:2403]     chand=0x20874a0 calld=0x208be10: creating dynamic call stack on channel_stack=0x208e130
I0307 08:48:53.078152165   25575 retry_filter.cc:2062]       chand=0x2091160 calld=0x208c270: created call
I0307 08:48:53.078198576   25575 client_channel.cc:2103]     chand=0x20874a0 calld=0x208be10: starting 1 pending batches on dynamic_call=0x208c1d0
I0307 08:48:53.078282609   25575 call_combiner.h:172]        CallCombinerClosureList executing closure while already holding call_combiner 0x208b088: closure=0x208c008 error="OK" reason=resuming pending batch from client channel call
D0307 08:48:53.078339580   25575 exec_ctx.cc:54]             closure 0x208bed8 finished
D0307 08:48:53.078377911   25575 exec_ctx.cc:34]             running closure 0x208c008: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc:2114]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.h:180]
I0307 08:48:53.078447463   25575 dynamic_filters.cc:66]      OP[retry_filter:0x208c250]:  SEND_INITIAL_METADATA{:path: /NumberService/Sum}
I0307 08:48:53.078517475   25575 retry_filter.cc:2157]       chand=0x2091160 calld=0x208c270: batch started from surface:  SEND_INITIAL_METADATA{:path: /NumberService/Sum}
I0307 08:48:53.078569947   25575 retry_filter.cc:2395]       chand=0x2091160 calld=0x208c270: adding pending batch at index 0
I0307 08:48:53.078764402   25575 retry_filter.cc:2267]       chand=0x2091160 calld=0x208c270: creating call attempt
I0307 08:48:53.078993149   25575 retry_filter.cc:688]        chand=0x2091160 calld=0x208c270 attempt=0x2091270: create lb_call=0x2091d70
I0307 08:48:53.079055901   25575 retry_filter.cc:1063]       chand=0x2091160 calld=0x208c270 attempt=0x2091270: constructing retriable batches
I0307 08:48:53.079098112   25575 ref_counted.h:86]           CallAttempt:0x2091278 /public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/retry_filter.cc:360 ref 1 -> 2 CreateBatch
I0307 08:48:53.079145413   25575 retry_filter.cc:1298]       chand=0x2091160 calld=0x208c270 attempt=0x2091270: creating batch 0x2090530
D0307 08:48:53.079182034   25575 transport.h:158]            CALL_STACK 0x208c1e0:0x208c1d0 REF Retry BatchData
I0307 08:48:53.079215845   25575 ref_counted.h:115]          stream_refcount:0x208c1e0 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:161 ref 1 -> 2 Retry BatchData
I0307 08:48:53.080152902   25575 retry_filter.cc:865]        chand=0x2091160 calld=0x208c270 attempt=0x2091270: adding batch (start replayable pending batch on call attempt):  SEND_INITIAL_METADATA{:path: /NumberService/Sum}
I0307 08:48:53.080210853   25575 retry_filter.cc:1073]       chand=0x2091160 calld=0x208c270 attempt=0x2091270: starting 1 retriable batches on lb_call=0x2091d70
I0307 08:48:53.080250024   25575 call_combiner.h:172]        CallCombinerClosureList executing closure while already holding call_combiner 0x208b088: closure=0x2090570 error="OK" reason=start replayable pending batch on call attempt
D0307 08:48:53.080288255   25575 exec_ctx.cc:54]             closure 0x208c008 finished
D0307 08:48:53.080324016   25575 exec_ctx.cc:34]             running closure 0x2090570: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/retry_filter.cc:871]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.h:180]
I0307 08:48:53.080370208   25575 client_channel.cc:2624]     chand=0x20874a0 lb_call=0x2091d70: adding pending batch at index 0
I0307 08:48:53.080410479   25575 client_channel.cc:2831]     chand=0x20874a0 lb_call=0x2091d70: grabbing data plane mutex to perform pick
I0307 08:48:53.080475581   25575 ref_counted.h:75]           LoadBalancingPolicy:0x208e418 ref 3 -> 4
I0307 08:48:53.080546923   25575 client_channel.cc:3130]     chand=0x20874a0 lb_call=0x2091d70: LB pick queued
I0307 08:48:53.080584724   25575 client_channel.cc:3023]     chand=0x20874a0 lb_call=0x2091d70: adding to queued picks list
I0307 08:48:53.080620365   25575 ev_posix.cc:364]            (polling-api) pollset_set_add_pollset(0x2084290, 0x2082700)
I0307 08:48:53.080652596   25575 ev_epollex_linux.cc:1451]   PSS:0x2084290: add pollset 0x2082700
I0307 08:48:53.080691377   25575 ref_counted.h:86]           pollable_refcount:0x208cab8 /public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/ev_epollex_linux.cc:1241 ref 1 -> 2 pollset_as_multipollable
I0307 08:48:53.080729138   25575 ref_counted.h:86]           pollable_refcount:0x208cab8 /public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/ev_epollex_linux.cc:1280 ref 2 -> 3 pollset_set
