D0201 15:49:07.153171186    1419 ev_posix.cc:172]            Using polling engine: epollex
D0201 15:49:08.737061457    1424 exec_ctx.cc:54]             closure 0x2ba39c0051d8 finished
I0201 15:49:08.737095028    1424 combiner.cc:198]            C:0x2ba39c0025f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=1
I0201 15:49:08.737128209    1424 combiner.cc:220]            C:0x2ba39c0025f0 maybe_finish_one n=0x2ba39c0051d8
I0201 15:49:08.737162630    1424 timer_generic.cc:344]       TIMER 0x2ba39c0052f8: SET 7202981 now 2981 call 0x2ba39c0051d8[0x2ba383bf0c7f]
I0201 15:49:08.737201171    1424 timer_generic.cc:382]         .. add to shard 7 with queue_deadline_cap=3411 => is_first_timer=false
I0201 15:49:08.737243582    1424 combiner.cc:276]            C:0x2ba39c0025f0 finish old_state=5
I0201 15:49:08.737279003    1424 combiner.cc:198]            C:0x2ba39c0025f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=1
I0201 15:49:08.737312584    1424 combiner.cc:250]            C:0x2ba39c0025f0 execute_final[0] c=0x2ba39c002d88
D0201 15:49:08.737355455    1424 flow_control.cc:117]        0x2ba39c004ee0[0][svr] | t updt sent | trw:                       4194301, tlw:                       4194303, taw:                       4194308, srw:                              , slw:                              , saw:                              
I0201 15:49:08.737396786    1424 chttp2_transport.cc:795]    W:0x2ba39c002c70 SERVER [ipv4:10.7.14.60:50892] state WRITING -> WRITING [begin write in current thread]
I0201 15:49:08.737430287    1424 endpoint.cc:37]             endpoint: grpc_endpoint_write
I0201 15:49:08.737462438    1424 tcp_posix.cc:1548]          tcp_write CALLED
I0201 15:49:08.737494339    1424 tcp_posix.cc:1558]          WRITE 0x2ba39c001280 (peer=ipv4:10.7.14.60:50892)
D0201 15:49:08.737527710    1424 tcp_posix.cc:1562]          DATA: 00 00 08 06 01 00 00 00 00 00 00 00 00 00 00 00 00 '.................'
I0201 15:49:08.737573461    1424 tcp_posix.cc:1607]          write: "OK"
D0201 15:49:08.737621333    1424 closure.h:259]              running closure 0x2ba39c002e18: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:986]: run [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:1609]
I0201 15:49:08.737655194    1424 combiner.cc:132]            C:0x2ba39c0025f0 grpc_combiner_execute c=0x2ba39c002e18 last=3
D0201 15:49:08.737688765    1424 closure.h:268]              closure 0x2ba39c002e18 finished
I0201 15:49:08.737721946    1424 combiner.cc:276]            C:0x2ba39c0025f0 finish old_state=5
I0201 15:49:08.737755537    1424 combiner.cc:198]            C:0x2ba39c0025f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0201 15:49:08.737789068    1424 combiner.cc:220]            C:0x2ba39c0025f0 maybe_finish_one n=0x2ba39c002e18
I0201 15:49:08.737822539    1424 chttp2_transport.cc:795]    W:0x2ba39c002c70 SERVER [ipv4:10.7.14.60:50892] state WRITING -> IDLE [finish writing]
I0201 15:49:08.737857180    1424 combiner.cc:276]            C:0x2ba39c0025f0 finish old_state=3
I0201 15:49:08.737897971    1424 ev_posix.cc:325]            (polling-api) pollset_work(0x14a2078, 12979) end
I0201 15:49:08.737938312    1424 ev_posix.cc:321]            (polling-api) pollset_work(0x14a2078, 12979) begin
I0201 15:49:08.737979973    1424 ev_epollex_linux.cc:1117]   PS:0x14a2078 work hdl=(nil) worker=0x2ba38cdbf8e0 now=2981 deadline=12979 kwp=0 pollable=0x2ba39c000d50
I0201 15:49:08.738017244    1424 ev_epollex_linux.cc:1025]   PS:0x14a2078 wait 0x2ba39c000d50 w=0x2ba38cdbf8e0 for 9998ms
I0201 15:49:08.738071416    1426 ev_epollex_linux.cc:935]    POLLABLE:0x2ba39c000d50[type=pollset epfd=9 wakeup=10] poll for 9998ms
I0201 15:49:08.743141951    1426 ev_epollex_linux.cc:954]    POLLABLE:0x2ba39c000d50 got 1 events
I0201 15:49:08.743202663    1426 ev_epollex_linux.cc:902]    PS:0x14a2078 got fd 0x2ba39c000cc0: cancel=0 read=1 write=1
D0201 15:49:08.743237304    1426 lockfree_event.cc:236]      LockfreeEvent::SetReady: 0x2ba39c000d00 curr=2ba39c001430
D0201 15:49:08.743272685    1426 lockfree_event.cc:236]      LockfreeEvent::SetReady: 0x2ba39c000d08 curr=2
D0201 15:49:08.743307536    1426 exec_ctx.cc:34]             running closure 0x2ba39c001430: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:1784]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/lockfree_event.cc:265]
I0201 15:49:08.743340487    1426 tcp_posix.cc:862]           tcp_handle_read CALLED
I0201 15:49:08.743375338    1426 tcp_posix.cc:866]           TCP:0x2ba39c001280 got_read: "OK"
I0201 15:49:08.743408549    1426 tcp_posix.cc:856]           TCP:0x2ba39c001280 do_read
D0201 15:49:08.743455420    1426 error.cc:508]               0x2ba3a0000bf0 create [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:770]
D0201 15:49:08.743503492    1426 error.cc:385]               realloc 0x2ba3a0000bf0 -> 0x2ba3a0000d30
I0201 15:49:08.743537393    1426 tcp_posix.cc:668]           TCP:0x2ba39c001280 call_cb 0x2ba39c002e60 0x2ba383befc09:0x2ba39c002c70
I0201 15:49:08.743606615    1426 tcp_posix.cc:670]           READ 0x2ba39c001280 (peer=ipv4:10.7.14.60:50892) error={"created":"@1675237748.743492842","description":"Socket closed","fd":8,"file":"/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc","file_line":770,"grpc_status":14,"target_address":"ipv4:10.7.14.60:50892"}
D0201 15:49:08.743648596    1426 closure.h:259]              running closure 0x2ba39c002e60: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2550]: run [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:684]
D0201 15:49:08.743699207    1426 error.cc:304]               0x2ba3a0000d30: 1 -> 2 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2452]
I0201 15:49:08.743735748    1426 combiner.cc:132]            C:0x2ba39c0025f0 grpc_combiner_execute c=0x2ba39c002e60 last=1
D0201 15:49:08.743769579    1426 closure.h:268]              closure 0x2ba39c002e60 finished
D0201 15:49:08.743804990    1426 error.cc:352]               0x2ba3a0000d30: 2 -> 1 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/closure.h:271]
D0201 15:49:08.743838371    1426 exec_ctx.cc:54]             closure 0x2ba39c001430 finished
I0201 15:49:08.743872432    1426 combiner.cc:198]            C:0x2ba39c0025f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0201 15:49:08.743906273    1426 combiner.cc:220]            C:0x2ba39c0025f0 maybe_finish_one n=0x2ba39c002e60
D0201 15:49:08.743940174    1426 error.cc:304]               0x2ba3a0000d30: 1 -> 2 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2461]
D0201 15:49:08.743974175    1426 error.cc:508]               0x2ba3a00008c0 create [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2466]
D0201 15:49:08.744008046    1426 error.cc:304]               0x2ba3a0000d30: 2 -> 3 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/error.cc:531]
D0201 15:49:08.744042547    1426 error.cc:352]               0x2ba3a0000d30: 3 -> 2 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2471]
D0201 15:49:08.744076338    1426 error.cc:304]               0x2ba3a00008c0: 1 -> 2 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2475]
D0201 15:49:08.744109189    1426 error.cc:352]               0x2ba3a00008c0: 2 -> 1 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2487]
D0201 15:49:08.744142410    1426 error.cc:304]               0x2ba3a00008c0: 1 -> 2 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2517]
D0201 15:49:08.744175741    1426 error.cc:304]               0x2ba3a00008c0: 2 -> 3 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:577]
D0201 15:49:08.744212792    1426 error.cc:304]               0x2ba3a00008c0: 3 -> 4 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2371]
D0201 15:49:08.744252733    1426 error.cc:352]               0x2ba3a00008c0: 4 -> 3 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1075]
D0201 15:49:08.744288274    1426 error.cc:352]               0x2ba3a00008c0: 3 -> 2 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2374]
D0201 15:49:08.744322325    1426 error.cc:304]               0x2ba3a00008c0: 2 -> 3 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:578]
D0201 15:49:08.744360916    1426 error.cc:304]               0x2ba3a00008c0: 3 -> 4 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1669]
D0201 15:49:08.744395747    1426 error.cc:352]               0x2ba3a00008c0: 4 -> 3 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/closure.h:224]
D0201 15:49:08.744429708    1426 error.cc:304]               0x2ba3a00008c0: 3 -> 4 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1669]
D0201 15:49:08.744463239    1426 error.cc:352]               0x2ba3a00008c0: 4 -> 3 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/closure.h:224]
D0201 15:49:08.744496670    1426 error.cc:304]               0x2ba3a00008c0: 3 -> 4 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1669]
D0201 15:49:08.744529741    1426 error.cc:352]               0x2ba3a00008c0: 4 -> 3 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/closure.h:224]
D0201 15:49:08.744563322    1426 error.cc:352]               0x2ba3a00008c0: 3 -> 2 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1672]
D0201 15:49:08.744606293    1426 error.cc:304]               0x2ba3a00008c0: 2 -> 3 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:595]
I0201 15:49:08.744642264    1426 chttp2_transport.cc:2863]   transport 0x2ba39c002c70 set connectivity_state=4
I0201 15:49:08.744691976    1426 connectivity_state.cc:159]  ConnectivityStateTracker server_transport[0x2ba39c002fe8]: READY -> SHUTDOWN (close_transport, OK)
I0201 15:49:08.744738687    1426 connectivity_state.cc:167]  ConnectivityStateTracker server_transport[0x2ba39c002fe8]: notifying watcher 0x2ba39c007190: READY -> SHUTDOWN
I0201 15:49:08.744800209    1426 timer_generic.cc:447]       TIMER 0x2ba39c005198: CANCEL pending=true
I0201 15:49:08.744845290    1426 timer_generic.cc:447]       TIMER 0x2ba39c0052f8: CANCEL pending=true
D0201 15:49:08.744884791    1426 error.cc:304]               0x2ba3a00008c0: 3 -> 4 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:624]
I0201 15:49:08.744924133    1426 ev_posix.cc:273]            (polling-api) fd_shutdown(8)
I0201 15:49:08.744956303    1426 ev_posix.cc:274]            (fd-trace) fd_shutdown(8)
D0201 15:49:08.744989394    1426 error.cc:304]               0x2ba3a00008c0: 4 -> 5 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/ev_epollex_linux.cc:512]
D0201 15:49:08.745042006    1426 lockfree_event.cc:182]      LockfreeEvent::SetShutdown: 0x2ba39c000d00 curr=0 err={"created":"@1675237748.744040217","description":"Endpoint read failed","file":"/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc","file_line":2466,"occurred_during_write":0,"referenced_errors":[{"created":"@1675237748.743492842","description":"Socket closed","fd":8,"file":"/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc","file_line":770,"grpc_status":14,"target_address":"ipv4:10.7.14.60:50892"}]}
D0201 15:49:08.745095178    1426 error.cc:304]               0x2ba3a00008c0: 5 -> 6 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/ev_epollex_linux.cc:519]
D0201 15:49:08.745134189    1426 lockfree_event.cc:182]      LockfreeEvent::SetShutdown: 0x2ba39c000d08 curr=2 err={"created":"@1675237748.744040217","description":"Endpoint read failed","file":"/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc","file_line":2466,"occurred_during_write":0,"referenced_errors":[{"created":"@1675237748.743492842","description":"Socket closed","fd":8,"file":"/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc","file_line":770,"grpc_status":14,"target_address":"ipv4:10.7.14.60:50892"}]}
D0201 15:49:08.745170720    1426 error.cc:304]               0x2ba3a00008c0: 6 -> 7 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/ev_epollex_linux.cc:520]
D0201 15:49:08.745212481    1426 lockfree_event.cc:182]      LockfreeEvent::SetShutdown: 0x2ba39c000d10 curr=0 err={"created":"@1675237748.744040217","description":"Endpoint read failed","file":"/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc","file_line":2466,"occurred_during_write":0,"referenced_errors":[{"created":"@1675237748.743492842","description":"Socket closed","fd":8,"file":"/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc","file_line":770,"grpc_status":14,"target_address":"ipv4:10.7.14.60:50892"}]}
D0201 15:49:08.745248002    1426 error.cc:352]               0x2ba3a00008c0: 7 -> 6 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/ev_epollex_linux.cc:522]
D0201 15:49:08.745282193    1426 error.cc:352]               0x2ba3a00008c0: 6 -> 5 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:636]
D0201 15:49:08.745316184    1426 error.cc:352]               0x2ba3a00008c0: 5 -> 4 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2543]
D0201 15:49:08.745349585    1426 error.cc:352]               0x2ba3a0000d30: 2 -> 1 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/combiner.cc:241]
I0201 15:49:08.745382826    1426 combiner.cc:276]            C:0x2ba39c0025f0 finish old_state=3
D0201 15:49:08.745416307    1426 exec_ctx.cc:34]             running closure 0x2ba3a0000a98: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/connectivity_state.cc:70]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/connectivity_state.cc:71]
I0201 15:49:08.745456328    1426 connectivity_state.cc:79]   watcher 0x2ba39c007190: delivering async notification for SHUTDOWN (OK)
I0201 15:49:08.745516040    1426 server.cc:1149]             Disconnected client
I0201 15:49:08.745568361    1426 chttp2_transport.cc:1848]   perform_transport_op[t=0x2ba39c002c70]:  SET_ACCEPT_STREAM:(nil)((nil),...)
I0201 15:49:08.745613912    1426 combiner.cc:132]            C:0x2ba39c0025f0 grpc_combiner_execute c=0x2ba3a0000bd0 last=1
D0201 15:49:08.745655904    1426 transport.h:175]            SERVER_CHANNEL 0x2ba39c007690:0x2ba39c007610 UNREF connectivity
D0201 15:49:08.745695435    1426 exec_ctx.cc:54]             closure 0x2ba3a0000a98 finished
D0201 15:49:08.745728886    1426 exec_ctx.cc:34]             running closure 0x2ba39c005008: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2625]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/timer_generic.cc:454]
I0201 15:49:08.745761527    1426 combiner.cc:132]            C:0x2ba39c0025f0 grpc_combiner_execute c=0x2ba39c005008 last=3
D0201 15:49:08.745794778    1426 exec_ctx.cc:54]             closure 0x2ba39c005008 finished
D0201 15:49:08.745828049    1426 exec_ctx.cc:34]             running closure 0x2ba39c0051d8: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2747]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/timer_generic.cc:454]
I0201 15:49:08.745861560    1426 combiner.cc:132]            C:0x2ba39c0025f0 grpc_combiner_execute c=0x2ba39c0051d8 last=5
D0201 15:49:08.745894941    1426 exec_ctx.cc:54]             closure 0x2ba39c0051d8 finished
I0201 15:49:08.745929451    1426 combiner.cc:198]            C:0x2ba39c0025f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0201 15:49:08.745963302    1426 combiner.cc:220]            C:0x2ba39c0025f0 maybe_finish_one n=0x2ba3a0000bd0
I0201 15:49:08.745997593    1426 combiner.cc:276]            C:0x2ba39c0025f0 finish old_state=7
D0201 15:49:08.746032984    1426 exec_ctx.cc:34]             running closure 0x2ba3a0000af0: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:210]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1840]
D0201 15:49:08.746077396    1426 exec_ctx.cc:54]             closure 0x2ba3a0000af0 finished
D0201 15:49:08.746112967    1426 exec_ctx.cc:34]             running closure 0x2ba39c0077b8: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/server.cc:1147]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:202]
D0201 15:49:08.746146538    1426 transport.h:175]            SERVER_CHANNEL 0x2ba39c007690:0x2ba39c007610 UNREF server
D0201 15:49:08.746181159    1426 exec_ctx.cc:54]             closure 0x2ba39c0077b8 finished
D0201 15:49:08.746215810    1426 exec_ctx.cc:34]             running closure 0x2ba39c0076a0: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:73]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:55]
I0201 15:49:08.746320793    1426 combiner.cc:132]            C:0x2ba39c0025f0 grpc_combiner_execute c=0x2ba3a0000f10 last=5
I0201 15:49:08.746411875    1426 init.cc:241]                grpc_shutdown(void)
D0201 15:49:08.746456817    1426 exec_ctx.cc:54]             closure 0x2ba39c0076a0 finished
I0201 15:49:08.746492838    1426 combiner.cc:198]            C:0x2ba39c0025f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0201 15:49:08.746526639    1426 combiner.cc:220]            C:0x2ba39c0025f0 maybe_finish_one n=0x2ba39c005008
I0201 15:49:08.746560200    1426 combiner.cc:276]            C:0x2ba39c0025f0 finish old_state=7
I0201 15:49:08.746603341    1426 combiner.cc:198]            C:0x2ba39c0025f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0201 15:49:08.746638592    1426 combiner.cc:220]            C:0x2ba39c0025f0 maybe_finish_one n=0x2ba39c0051d8
I0201 15:49:08.746671993    1426 combiner.cc:276]            C:0x2ba39c0025f0 finish old_state=5
I0201 15:49:08.746705934    1426 combiner.cc:198]            C:0x2ba39c0025f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0201 15:49:08.746743425    1426 combiner.cc:220]            C:0x2ba39c0025f0 maybe_finish_one n=0x2ba3a0000f10
D0201 15:49:08.746778516    1426 error.cc:508]               0x2ba3a0000980 create [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:562]
D0201 15:49:08.746814867    1426 error.cc:304]               0x2ba3a0000980: 1 -> 2 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:577]
D0201 15:49:08.746849288    1426 error.cc:591]               0x2ba3a0000aa0 create copying 0x2ba3a0000980
D0201 15:49:08.746882379    1426 error.cc:352]               0x2ba3a0000980: 2 -> 1 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/error.cc:606]
D0201 15:49:08.746915790    1426 error.cc:304]               0x2ba3a0000aa0: 1 -> 2 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2371]
D0201 15:49:08.746950511    1426 error.cc:352]               0x2ba3a0000aa0: 2 -> 1 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1075]
D0201 15:49:08.746985222    1426 error.cc:352]               0x2ba3a0000aa0: 1 -> 0 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2374]
D0201 15:49:08.747019613    1426 error.cc:304]               0x2ba3a0000980: 1 -> 2 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:578]
D0201 15:49:08.747053274    1426 error.cc:304]               0x2ba3a0000980: 2 -> 3 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1669]
D0201 15:49:08.747086725    1426 error.cc:352]               0x2ba3a0000980: 3 -> 2 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/closure.h:224]
D0201 15:49:08.747120126    1426 error.cc:304]               0x2ba3a0000980: 2 -> 3 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1669]
D0201 15:49:08.747158777    1426 error.cc:352]               0x2ba3a0000980: 3 -> 2 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/closure.h:224]
D0201 15:49:08.747193818    1426 error.cc:304]               0x2ba3a0000980: 2 -> 3 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1669]
D0201 15:49:08.747226989    1426 error.cc:352]               0x2ba3a0000980: 3 -> 2 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/closure.h:224]
D0201 15:49:08.747260390    1426 error.cc:352]               0x2ba3a0000980: 2 -> 1 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1672]
D0201 15:49:08.747298671    1426 error.cc:352]               0x2ba3a0000980: 1 -> 0 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:636]
I0201 15:49:08.747392224    1426 ev_posix.cc:266]            (polling-api) fd_orphan(8, (nil), (nil), tcp_unref_orphan)
I0201 15:49:08.747434445    1426 ev_posix.cc:267]            (fd-trace) grpc_fd_orphan, fd:8 closed
D0201 15:49:08.747494756    1426 ev_epollex_linux.cc:352]    FD 8 0x2ba39c000cc0   ref 1 1 -> 2 [tcp_unref_orphan; /public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/ev_epollex_linux.cc:492]
D0201 15:49:08.747536218    1426 ev_epollex_linux.cc:389]    FD 8 0x2ba39c000cc0 unref 2 2 -> 0 [tcp_unref_orphan; /public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/ev_epollex_linux.cc:503]
D0201 15:49:08.747587429    1426 error.cc:508]               0x2ba3a0001190 create [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:620]
D0201 15:49:08.747633610    1426 error.cc:352]               0x2ba3a0001190: 1 -> 0 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/buffer_list.h:151]
D0201 15:49:08.747709993    1426 error.cc:508]               0x2ba3a0001190 create [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:216]
D0201 15:49:08.747756194    1426 error.cc:352]               0x2ba3a0001190: 1 -> 0 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:220]
D0201 15:49:08.747795155    1426 chttp2_transport.cc:237]    C:0x2ba39c0025f0 UNREF 1 --> 0 chttp2_transport
I0201 15:49:08.747828436    1426 combiner.cc:73]             C:0x2ba39c0025f0 really_destroy old_state=3
D0201 15:49:08.747861727    1426 error.cc:508]               0x2ba3a0001230 create [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:240]
D0201 15:49:08.747896868    1426 error.cc:304]               0x2ba3a0001230: 1 -> 2 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1669]
D0201 15:49:08.747931109    1426 error.cc:352]               0x2ba3a0001230: 2 -> 1 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/closure.h:224]
D0201 15:49:08.747965590    1426 error.cc:304]               0x2ba3a0001230: 1 -> 2 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1669]
D0201 15:49:08.747999181    1426 error.cc:352]               0x2ba3a0001230: 2 -> 1 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/closure.h:224]
D0201 15:49:08.748036952    1426 error.cc:304]               0x2ba3a0001230: 1 -> 2 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1669]
D0201 15:49:08.748070183    1426 error.cc:352]               0x2ba3a0001230: 2 -> 1 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/closure.h:224]
D0201 15:49:08.748103674    1426 error.cc:352]               0x2ba3a0001230: 1 -> 0 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1672]
D0201 15:49:08.748141575    1426 error.cc:352]               0x2ba3a00008c0: 4 -> 3 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:250]
I0201 15:49:08.748257818    1426 combiner.cc:276]            C:0x2ba39c0025f0 finish old_state=2
I0201 15:49:08.748299680    1426 combiner.cc:65]             C:0x2ba39c0025f0 really_destroy
D0201 15:49:08.748336361    1426 exec_ctx.cc:34]             running closure 0x2ba3a0000990: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/ev_epollex_linux.cc:401]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/ev_epollex_linux.cc:400]
I0201 15:49:08.748375062    1426 ev_epollex_linux.cc:147]    (fd-trace) pollable_unref: Closing epfd: 11
D0201 15:49:08.748465874    1426 error.cc:352]               0x2ba3a00008c0: 3 -> 2 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/lockfree_event.cc:83]
D0201 15:49:08.748506315    1426 error.cc:352]               0x2ba3a00008c0: 2 -> 1 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/lockfree_event.cc:83]
D0201 15:49:08.748540716    1426 error.cc:352]               0x2ba3a00008c0: 1 -> 0 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/lockfree_event.cc:83]
D0201 15:49:08.748573877    1426 error.cc:352]               0x2ba3a0000d30: 1 -> 0 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/error.cc:323]
D0201 15:49:08.748627329    1426 exec_ctx.cc:54]             closure 0x2ba3a0000990 finished
